Łóżko elektryczne wielofunkcyjne VILLA;E4 218738;S: 008-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/92;;
Łóżko elektryczne wielofunkcyjne VILLA;E4 218738;S: 001-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/94;;
Łóżko elektryczne wielofunkcyjne VILLA;E4 218738;S: 003-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/91;;
Łóżko elektryczne wielofunkcyjne VILLA;E4 218738;S: 010-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/90;;
Łóżko elektryczne wielofunkcyjne VILLA ;E4 218738;S: 002-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;13.12.202;8-80-802-6/93;;
Łóżko elektryczne wielofunkcyjne VILLA ;E4 218738;S: 004-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/89;;
Łóżko elektryczne wielofunkcyjne VILLA ;E4 218738;S: 005-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/86;;
Łóżko elektryczne wielofunkcyjne VILLA ;E4 218738;S: 006-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/87;;
Łóżko elektryczne wielofunkcyjne VILLA ;E4 218738;S: 009-1749908;Stolter;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/88;;
Łóżko elktryczne *;ELEGANZA 1;20140040700;KONKRET;2014;zalim;Neurologia;;;2021-09-28;3725;;
Łóżko elktryczne *;ELEGANZA 1;20140040701;KONKRET;2014;zalim;Neurologia;;;2021-09-28;3459;;
Łóżko elktryczne *;ELEGANZA 1;20140040698;KONKRET;2014;zalim;Neurologia;;;2021-09-28;3724;;
Łóżko elktryczne *;ELEGANZA 1;20140040699;KONKRET;2014;zalim;Neurologia;;;2021-09-28;3726;;
Łóżko ortopedyczne elektrycz  rehabilitacyjne ;NOUERA EL;06114/4;Famed;2004;Zalim;Chirurgii Dziecięcej i Urazowej ;;;2023-01-17;8-80-802-1/530;;
Łóżko pielegnacyjne z leżem 2-segmentowym ;LS 03 -;SN-003-1623492/11/2009;STOLTER;2009;Meriko;Okulistyka;;STOLTER;2022-12-13;8-80-802-2/808;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z elektrycz regula wysokoś *;NOVERA 3A-;SN-004-1625198/12/2009;STOLTER;2009;Meriko;Neurologia;;STOLTER;2022-12-13;8-80-802-2/803;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z elektrycz regula wysokoś *;NOVERA 3A-;SN-003-1625198/12/2009;STOLTER;2009;Meriko;Neurologia;;STOLTER;2022-12-13;8-80-802-2/802;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z elektrycz regula wysokoś *;NOVERA 3A-;SN-005-1625198/12/2009;STOLTER;2009;Meriko;Neurologia;;STOLTER;2022-12-13;8-80-802-2/804;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z elektrycz regula wysokoś*;NOVERA 3A -;SN-001-1625198/12/2009;STOLTER;2009;Meriko;Neurologia;;STOLTER;2022-12-13;8-80-802-2/801;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z elektrycz wielofunkcyjne *;NOVERA 4A -;SN-001-1621193/11/2009;STOLTER;2009;Meriko;Neurologia;;STOLTER;2022-12-13;8-80-802-2/800;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segment przeg wł zakr;LS 03 -;SN-016-1623492/11/2009;STOLTER;2009;Zalim;Chorób Wewnętrznych i Gastroenterologii;;STOLTER;2016-09-29;8-80-802-2/809;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segment przeg wł zakr;LS 03 -;SN-017-1623492/11/2009;STOLTER;2009;Zalim;Chorób Wewnętrznych i Gastroenterologii;;STOLTER;2016-09-29;8-80-802-2/810;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segment przeg wł zakr;LS 03 -;SN-001-1627894/12/2009;STOLTER;2009;Zalim;Chorób Wewnętrznych i Gastroenterologii;;STOLTER;2016-09-29;8-80-802-2/811;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym ;LS 03 -;SN-002-1627894/12/2009;STOLTER;2009;Meriko;Okulistyka;;STOLTER;2022-12-13;8-80-802-2/807;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym ;LS 03 -;SN-001-1623492/11/2009;STOLTER;2009;Meriko;Okulistyka;;STOLTER;2022-12-14;8-80-802-2/805;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym ;LS 03 -;SN-002-1623492/11/2009;STOLTER;2009;Meriko;Okulistyka;;STOLTER;2022-12-13;8-80-802-2/806;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym  nie do prz;LS 03;SN-015-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/823;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym  wł zakr;LS 03;SN-008-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/816;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym  wł zakr;LS 03;SN-009-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/817;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym  wł zakr;LS 03;SN-011-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/819;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym  wł zakr;LS 03;SN-012-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/820;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym  wł zakr;LS 03;SN-013-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/821;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym  wł zakr;LS 03;SN-014-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/822;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym * nie do prz;LS 03;SN-007-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/815;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym * wł zakr *;LS 03;SN-004-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Chirurgia Ogólna i Onkologiczna;;STOLTER;2016-10-26;8-80-802-2/812;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym *wł zakr *;LS 03;SN-005-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Chirurgia Ogólna i Onkologiczna;;STOLTER;2016-10-26;8-80-802-2/813;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym *wł zakr *;LS 03;SN-006-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Chirurgia Ogólna i Onkologiczna;;STOLTER;2016-10-26;8-80-802-2/814;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko pielęgnacyjne z leżem 2-segmentowym wł zakr;LS 03;SN-010-1623492/11/2009;STOLTER;2009;Stiegelmeyer;Neurologia;;STOLTER;2016-10-26;8-80-802-2/818;brak paszportu na oddziale jedynie karta gwarancyjna;do przeglądu
Łóżko porodowe *;LM-01-1 -;112/ paszp. 0100/00112;Famed-Żywiec;2000;Zalim;Położniczy + Trakt Porodowy ;;DT;2021-12-17;8-80-802 8/26;;
Łóżko porodowe *;LM-01-1 -;113/paszp. 00113;Famed-Żywiec;2000;Zalim;Położniczy + Trakt Porodowy ;;DT;2021-12-17;8-80-802 8/27;;
Łóżko porodowe *;LM-01-1 -;114/ paszp 0100/00114;Famed-Żywiec;2000;Zalim;Położniczy + Trakt Porodowy ;;DT;2021-12-17;8-80-802 8/28;;
Łóżko porodowe model 3605/C *;HILL-ROM -;75A000064X-HILL-ROM;Firma Newport-Medical;1999;Zalim;Położniczy + Trakt Porodowy ;;DT;2021-11-27;8-80-802 5/60;Zakup z inwestycji;
Łóżko reh.elekt.-wielofunkcyjne *;LE 02.0-;186/w paszp. ACZ0005489;Famed;1997;Zalim;Kardiologiczny/ OIOK;;DT;2022-12-16;8-80-802-9/21;;
Łóżko reh.elekt.-wielofunkcyjne *;LE 02.0-;189/w paszp. ACZ 0005510;Famed;1997;Zalim;Kardiologiczny;;DT;2022-12-16;8-80-802-9/25;;
Łóżko reh.elekt.-wielofunkcyjne *;LE 02.0-;187/ w pasz. ACZ0005497;Famed;1997;Zalim;Kardiologiczny;;DT;2022-12-16;8-80-802-9/24;;
Łóżko reh.elekt.-wielofunkcyjne *;LE 02.0-;188/ w paszp. ACZ0005509;Famed;1997;Zalim;Kardiologiczny/ OIOK;;DT;2022-12-16;8-80-802-9/23;;
Łóżko reh.elekt.-wielofunkcyjne *;LE.02,0-;185/ w pasz. ACZ0005499;Famed;1997;Zalim;Kardiologiczny/ OIOK;;DT;2022-12-18;8-80-802-9/22;;
łóżko rehabilitacyjne  *;LE 02.0 -;00/468 --- nowy nr 001736;Famed;2000;Zalim;SOR;;Meriko;2022-12-16;8-80-802-9/325;;brak paszportu
Łóżko rehabilitacyjne *;LW 01.10 -;00/049--- nowy nr. 001721;Famed;2000;Zalim;SOR;;Meriko;2022-12-16;8-80-802-2/768;;brak paszportu
Łóżko rehabilitacyjne *;LE 02.0 -;00/467 - nowy nr. 001735;Famed;2000;Zalim;SOR;;Meriko;2022-12-16;8-80-802-9/324;;brak paszportu
Łóżko rehabilitacyjne *;LE 02.0 -;00/485 -- nowy nr 001737;Famed;2000;Zalim;SOR;;Meriko;2021-12-18;8-80-802-9/339;;brak paszportu
Łóżko rehabilitacyjne / M  *;LE 02.0 -;486/ paszp. 1200/00486;FAMED ŻYWIEC;2000;Zalim;Chorób Wewnętrznych i Gastroenterologii;;DT;2020-12-18;8-80-802-9/340;;
Łóżko rehabilitacyjne / M  *;LE 02.0-;492/ paszp. 1200/00492;FAMED, S.A.;2000;Zalim;Chorób Wewnętrznych i Gastroenterologii;;DT;2020-12-18;8-80-802-9/342;;
Łóżko rehabilitacyjne / M *;LE 02.0 -;493/ paszp. 1200/00493;FAMED ŻYWIEC;2000;Zalim;Anestezjologii i Intensywnej Terapii;;DT;2022-02-01;8-80-802-9/341;;
Łóżko rehabilitacyjne / M *;LE 02.0 -;469/ paszp.486;FAMED ŻYWIEC;2000;Zalim;Anestezjologii i Intensywnej Terapii;;DT;2022-02-01;8-80-802-9/343;;
Łóżko rehabilitacyjne LE / M  przek na chirugię *;LE 02.0-;494/w paszp. 1200/00484;FAMED ŻYWIEC;2000;Zalim;Chirurgia Ogólna i Onkologiczna;;DT;2022-01-29;8-80-802-9/338;;
Magnetotron *;M-90;93100028;Elecsystem;1993;Zalim;Dział Rehabilitacji i Fizykoterapii;;DT;2021-10-27;8-80-80-1/122;;
Magnetronic *;MF20;8;EiE Otwock;2004;Zalim;Dział Rehabilitacji i Fizykoterapii;;DT;2022-12-16;8-80-802-1/442;;
Mammograf cyfrowy  z zestawem do kasacji ;Selenia Dimensions;2980113B4578 81001132038;Lorad Hologie;2013;Medikol Systems;ZDO;;;2021-08-03;1955;przegląd co 6 miesięcy ;
Mammotome *;;2303791;Devicir Medical;2011;DssKoperwas;Chirurgia Ogólna i Onkologiczna;;;2022-12-07;8-80-802-2-214;;
Manipulator Maciczny*( nie do przeglądu );;;;2013;;Blok Operacyjny;;;;8-80-802-2/253;;
Materac  - kasacja;Próżniowy -;brak;brak;2000;Zalim;SOR;;;2020-11-27;400*4/48/2/1;;
Materac karetka S *;Próżniowy ;;;2014;Zalim;SOR;;;2020-11-27;;;
Materac p/ odleżynowy  + TANIA 24 ;300 PCV;110504905/ 11053115;;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/37;110504905;
Materac p/ odleżynowy  + TANIA 24 ;300 PCV;110504906/ 11053116;;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/38;110504906;
Materac p/ odleżynowy (3) *;M400+SUPRA;M201712914;REVITA;2018;Meriko;Anestezjologii i Intensywnej Terapii;;;2022-12-14;;Gwarancja 3 lata;
Materac p/ odleżynowy *;M 850+GAMMA;M810900966;Revita;2018;Meriko;Anestezjologii i Intensywnej Terapii;;;2022-12-14;4491;przegl ważny do 04 2022;
Materac p/ odleżynowy *;LUX +400 DZ;M171100340400;Revita;2019;Meriko;Anestezjologii i Intensywnej Terapii;;;2022-12-14;4495;przegl ważny do 05 2022;
Materac p/ odleżynowy do kasacji  *;AUTOEXCEL -;198017691;HUNTLEIGM ;2002;Zalim;Chorób Wewnętrznych i Gastroenterologii;;DT;2019-11-27;8-80-802-9/514;;
Materac p/ odleżynowy do kasacji *;ALPHAXCELL -;X4001251;HUNTLEIGM ;2002;Zalim;Chorób Wewnętrznych i Gastroenterologii;;DT;2018-11-15;8-80-802-9/512;;
materac p/ odleżynowy pneumat;ACT;M140118014 , P140717004;Revita;2014;;;;;;;;
Materac p/ odleżynowy z pompą;300 PCV;110301997;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/92;nr pompy 110200289;
Materac p/ odleżynowy z pompą ;300 PCV;110301975;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-14;8-80-802-6/88;nr pompy 110200253;
Materac p/ odleżynowy z pompą ;300 PCV;110301976;Revita;2011;Zalim;Onkologia kliniczna;;;2020-11-27;8-80-802-6/89;nr pompy 110200301;
Materac p/ odleżynowy z pompą ;300 PCV;110301979;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/95;nr pompy 110200271;
Materac p/ odleżynowy z pompą ;300 PCV;110301983;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/91;nr pompy 110200302;
Materac p/ odleżynowy z pompą ;300 PCV;110301984;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/90;nr pompy 110200266;
Materac p/ odleżynowy z pompą ;300 PCV;110301998;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-14;8-80-802-6/93;nr pompy 110200298;
Materac p/ odleżynowy z pompą ;300 PCV;110302007;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-13;8-80-802-6/86;nr pompy 110200296;
Materac p/ odleżynowy z pompą ;300 PCV;110302008;Revita;2011;Zalim;Onkologia kliniczna;;;2020-11-27;8-80-802-6/87;nr pompy 110200288;
Materac p/ odleżynowy z pompą  uszkodzony materac;300 PCV;110301980;Revita;2011;Meriko;Onkologia kliniczna;;;2022-12-14;8-80-802-6/94;nr pompy 110200300;
Materac p/odleż  zmiennościowy do łóżka  elktrycz.*;Latera Acute;M5111228625;;2014;Meriko;Anestezjologii i Intensywnej Terapii;;;2022-12-14;;;
Materac p/odleżynowy  *;ACTIVE SUPRA 400;M170102301;Mcrolife;2017;Zalim;Anestezjologii i Intensywnej Terapii;;;2021-11-26;;gwarancja do 24.10.2020;
Materac p/odleżynowy *;ACTIVE SUPRA 400;M170102302;Mcrolife;2017;Zalim;Anestezjologii i Intensywnej Terapii;;;2021-11-26;;gwarancja do 24.10.2020;
Materac próżniowy 12- komorowy z pompką *;;;Respivent;2020;;SOR;;;2020-09-30;5214;;
Materac próżniowy P8.;;;;2016;Zalim;SOR;;;2023-01-17;;;
Materac przeciwodleżynowy  kliniczny *;Supra 400 ;M151127001;;2015;Meriko;Anestezjologii i Intensywnej Terapii;;;2022-12-14;3858;gwarancja 24 miesiące;
Materac Przeciwodleżynowy  kliniczny *;Supra 400 ;M151127002;;2015;Meriko;Anestezjologii i Intensywnej Terapii;;;2022-12-14;3859;gwarancja 24 miesiące;
Materac przeciwodleżynowy - użyczony;;;;2021;gwarancja do 11.2024;Covid-1;;;2021-12-30;;Podkarpacki Urząd Wojewódzki um 135/ZK/2020 Covid;
Materac przeciwodleżynowy - użyczony;;;;2021;gwarancja do 11.2024;Covid-1;;;2021-12-30;;Podkarpacki Urząd Wojewódzki um 135/ZK/2020 Covid;
Materac przeciwodleżynowy - użyczony;;;;2021;gwarancja do 11.2024;Covid-1;;;2021-12-30;;Podkarpacki Urząd Wojewódzki um 135/ZK/2020 Covid;
Materac przeciwodleżynowy - użyczony;Vitea Gare;092020/4;;2020;;Covid-1;;;;;;
Materac przeciwodleżynowy - użyczony;Vitea Gare;092020/4;;2020;;Covid-1;;;;;;
Materac przeciwodleżynowy - użyczony;Vitea Gare;092020/4;;2020;;Covid-1;;;;;;
Materac przeciwodleżynowy - użyczony;Vitea Gare;092020/4;;2020;;Covid-1;;;;;;
Materac przeciwodleżynowy - użyczony;Bio Fiate 2000;201100990;REHA FUND;2020;;Covid-1;;;;;;
Materac przeciwodleżynowy - użyczony gwar 36 m-cy;;;;2021;gwarancja do 11.2024;Covid-1;;;2021-12-30;;Podkarpacki Urząd Wojewódzki um 135/ZK/2020 Covid;
Materac przeciwodleżynowy - użyczony gwar 36 m-cy;;;;2021;gwarancja do 11.2024;Covid-1;;;2021-12-30;;Podkarpacki Urząd Wojewódzki um 135/ZK/2020 Covid;
Materac przeciwodleżynowy *;Alphaxcell AXL-30;500010817/076848;;2005;Koperwas;Ortopedia;;DT;2022-01-13;8-80-802-1/556;skasowane? -;
Materac przeciwodleżynowy *;AlphaTrancell ALB04-TRA04;500017273/6502;;2005;Koperwas;Ortopedia;;DT;2022-01-13;8-80-802-1/555;skasowane?;
Materac rehab. P / odleżynowy  (do kasacji );ALPHAXCELL -;900011800;HUNTLEIGM ;2009;Zalim;Anestezjologii i Intensywnej Terapii;;PPUREAL;2019-11-26;8-80-802-9/901;Data zakupu 29.07.2009r;
materac zmiennościowy;400DBACTIVE;M140717001,   p140717003;Revita;2014;;;;;;;;
materac zmiennościowy;400DB ACTIVE;M140717004,   P140717001;Revita;2014;;;;;;;;
Matryca MatriXX;;27923;;2019;;Radiologia;;;2019-08-05;;;
Miernik bilirubiny   *;JM-103;3205723;Drager Medical AG;2014;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-07-05;3661;gwarancja 31.01.2017;
Miernik temperatury; testo 110;33983446/812;TESTO;2019;;Radiologia;;;2019-08-05;;;
Miernik temperatury;testo 110;33983453/812;TESTO;2019;;Radiologia;;;2019-08-05;;;
Mikroskop  / dar urząd miasta/ *;Axiolab -;911669;Carl Zeiis;1995;Koperwas;HISTOPATOLOGIA;;;2022-07-22;8-80-804-4/17;;
Mikroskop *;ECLIPSE 50 i -;910926;Nikon Eclips;2006;Koperwas;HISTOPATOLOGIA;;;2022-07-22;8-80-802-1/781;;
Mikroskop laboratoryjny *;Biolar;23343;Polskie Zakł. Optyczne;1994;Koperwas;Pracownia Immunologii Transfuzjologii ;;Zakłady naprawcze;2022-07-22;8-80-802-1/720;;do przeglądu
Mikroskop operacyjny  *;Open Varmic 500-;656656/225;Mõller-Wedel;2001;Koperwas;Blok Operacyjny;;DT;2022-07-22;8-80-802-3/1;;
Mikroskop operacyjny *;SPECTRA 500 -;655155/251/ paszp. F269;Mõller-Wedel;1997;Koperwas;Otolaryngologia;;DT;2022-07-22;8-80-802-7/5;;
Mikroskop operacyjny *;Varimic 500 -;656656/187;Moller- Wedel;2000;Koperwas;Okulistyka;;;2022-07-22;8-80-802-5/75;przekazany z SOR;
Mikroskop Operacyjny do zabie okulistycz  *;OPMI Lumera I -;6633122890;ZEISS;2012;Koperwas;Blok Operacyjny;;;2023-02-21;8-80-802-1/616;;
Mikroskop spekularny zestaw +stolik MD-1 *;EM-3000 -;274407, 9293;TOMEY;2012;Koperwas;Okulistyka;;;2023-02-21;8-80-802-1/626;2013-04-02 data rozp.eksploat.;
Mikrotom - do kasacji -;HM400R -;7933;MicromGm6h;1995;Kubik;HISTOPATOLOGIA;;;2009-12-10;8-80-802-4/16;Do kasacji ;
Mikrotom rotacyjny  niesprawny, brak części zamien- kasacja;HM355s -;25528;Mikrom;2001;ELEKTRO MED.;HISTOPATOLOGIA;;ELEKTRO MED.;2016-09-01;8-80-802-9/496;;
Mikrotom rotacyjny *;FINESSE 325 -;Fi 62301212;THERMO Scen;2013;ZTM Innovations;HISTOPATOLOGIA;;;2022-10-24;8-80-802-2/279;na gwarancji rozp ekspl listopad 2013;
Mikrotom rotacyjny manualny *;HM 325;S17122769;Elektromed;2017;Elektromed;HISTOPATOLOGIA;;;2022-11-08;4156;gwarancja  dwa lata ;
MINI TENSOR *;Mini Tensor;2311;East Sp. z o.o. - Knurów;2008;Koperwas;Ortopedia;;DT;2022-01-13;8-80-802-1/852;brak założonego paszportu - skasowany?;brak paszportu
Monitor - d aparat zniecz. fabius  ASEJ 0210 razem  *;Infinity-;6005748863;Drager Medical AG;2013;Anmediq;Blok Operacyjny;;;2021-02-02;8-80-802 2/255;;
Monitor - d apart  zniecz. Aspire APHQ 01036 razem *;CAM -;6780763;GE;2011;SERVSYSTEMS;Blok Operacyjny;;;2022-09-22;8-80-802-2/219;;
Monitor (do aparatu do znieczulen AMVE 00156) kasacja;AM;6899857;GE;2015;SERVSYSTEMS;Położniczo - Ginekologiczny i Patologii Ciąży;;;2021-08-31;3841;;
Monitor *;Dash 3000 -;SBG06367533GA;Datex Ohmeda ;2008;Aparatura Medyczna;SOR;;anesmed;2021-08-30;8-80-802-2/788;;
Monitor- d apar zniecz Exel 80 AMVE00164 - uszkodzony kasa;Light F / pr gastrosk.;4292261;DATEKS-OHMEDA;2000;Servsystems;Pracownia Diagnostyki Endoskopowej;;;2021-08-31;8-80-802-1/165;;
Monitor EKG/Resp. NPPI*;M1205A-;3713A20077;Hewlett Packard;1997;Zalim;Kardiologiczny;;DT;2023-03-02;8-80-802-5/31;;
Monitor EKG/resp/ NPP*;M1205A-;3713A20075;Hewlett Packard;1997;Zalim;Kardiologiczny;;Z.N. Orzechowski;2023-03-02;8-80-802-5/32;;
Monitor hemodynamiczny EV054504 *;EV1000A -;EV0054504;Edwards Lifesciences;2013;ANMEDIQ;Anestezjologii i Intensywnej Terapii;;GWARANCJA;2022-10-25;8-80-802-2/243;Gwarancja 24 - mce;
Monitor kardiologiczny *;UMEC15;KR-9A002029;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4588;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny *;UMEC15;KR-9A002013;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4587;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny *;UMEC15;KR-9A002012;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4586;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny *;UMEC15;KR-9A002011;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4585;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny *;UMEC15;KR-9A002010;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4584;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny *;UMEC15;KR-9A002009;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4583;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny *;UMEC15;KR-9A002006;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4582;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny *;UMEC15;KR-9A002003;MINDRAY;2019;BIoMedicTEK;Chorób Wewnętrznych i Gastroenterologii;;;2022-11-08;4581;umowa 307/ZP/NZ/19 05.11.2019 gwarancja 48 m-cy ;
Monitor kardiologiczny IntelliVue MX750 - przegl co  2 lata * zgł przegl 07.2023;MX750 ;DE71305028;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5196;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor kardiologiczny IntelliVue MX750 - przegl co 2 lata * zgł przegl 07.2023 ;MX750 ;DE71305045;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5201;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor kardiologiczny IntelliVue MX750 - przegl co 2 lata * zgł przegl 07.2023 ;MX750 ;DE71305046;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5202;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor kardiologiczny IntelliVue MX750 - przegl co 2 lata * zgł przegl 07.2023 ;MX750 ;DE71305030;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5197;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor kardiologiczny IntelliVue MX750 - przegl co 2 lata * zgł przegl 07.2023 ;MX750 ;DE71305032;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5198;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor kardiologiczny IntelliVue MX750 - przegl co 2 lata * zgł przegl 07.2023 ;MX750 ;DE71305036;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5199;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor kardiologiczny IntelliVue MX750 - przegl co 2 lata * zgł przegl 07.2023 ;MX750 ;DE71305039;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5200;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor kardiologiczny IntelliVue MX750 - przegl co 2 lata * zgł przegl 07.2023 ;MX750 ;DE71305047;Philips;2020;Viridian /Philips;Anestezjologii i Intensywnej Terapii;;;2022-08-04;5203;umowa  nr 103/ZP/20 Viridian gwaranc 24 m-ce;
Monitor modulowy (na Covid) *;Compact S/5 -;4636371;Datex Ohmeda ;2002;Aparatura Medyczna;Blok Operacyjny;;Promed S.A.;2023-03-02;80-80-802-9/475;na Covid;
